Date,AAPL,GLD,JPM,MSFT,TLT,XOM
2020-06-26,85.93818664550781,166.5399932861328,80.18209838867188,188.10093688964844,143.37857055664062,34.75675964355469
2020-06-29,87.9188003540039,166.6300048828125,80.53715515136719,190.12252807617188,142.9273681640625,35.31452941894531
2020-06-30,88.65267944335938,167.3699951171875,81.45512390136719,194.9800262451172,142.2333221435547,35.63324737548828
2020-07-01,88.48501586914062,166.6199951171875,80.76232147216797,196.1201171875,141.95704650878906,34.82847595214844
2020-07-02,88.48501586914062,166.97999572753906,81.024658203125,197.61476135253906,142.10472106933594,35.12329864501953
2020-07-06,90.85202026367188,167.97999572753906,83.07081604003906,201.86866760253906,141.5227813720703,35.370304107666016
2020-07-07,90.57012176513672,169.0399932861328,80.72734069824219,199.52134704589844,143.51197814941406,34.453983306884766
2020-07-08,92.67948150634766,170.08999633789062,81.58428192138672,203.9093475341797,142.93861389160156,34.37429428100586
2020-07-09,93.07805633544922,169.6300048828125,79.81793975830078,205.33694458007812,145.2145538330078,32.95598220825195
2020-07-10,93.2408676147461,169.19000244140625,84.18134307861328,204.71417236328125,144.4849090576172,33.98386764526367
2020-07-13,92.81073760986328,169.39999389648438,85.3880386352539,198.3907928466797,144.96261596679688,33.991825103759766
2020-07-14,94.34659576416016,170.19000244140625,85.87773895263672,199.61715698242188,145.17108154296875,35.11532974243164
2020-07-15,94.99543762207031,170.33999633789062,87.20685577392578,199.3201141357422,144.49349975585938,35.56154251098633
2020-07-16,93.82653045654297,168.72999572753906,87.45172882080078,195.3728485107422,145.17984008789062,35.282657623291016
2020-07-17,93.63697052001953,170.1199951171875,85.83402252197266,194.37644958496094,144.8757781982422,34.67707443237305
2020-07-20,95.61029052734375,170.94000244140625,85.08201599121094,202.73092651367188,145.23199462890625,33.86433792114258
2020-07-21,94.29071044921875,173.0,86.92704772949219,200.00038146972656,145.31878662109375,35.577476501464844
2020-07-22,94.55558776855469,175.6300048828125,86.29745483398438,202.87464904785156,145.7530975341797,34.748802185058594
2020-07-23,90.25175476074219,177.17999267578125,86.55107116699219,194.05068969726562,147.45570373535156,34.82051086425781
2020-07-24,90.02816009521484,178.6999969482422,85.93893432617188,192.86265563964844,147.44696044921875,34.60536193847656
2020-07-27,92.16188049316406,182.22999572753906,84.73223876953125,195.30575561523438,146.89979553222656,35.11532974243164
2020-07-28,90.64788055419922,183.75,85.09947967529297,193.552490234375,147.91610717773438,34.700984954833984
2020-07-29,92.38545227050781,185.1300048828125,87.16314697265625,195.50694274902344,147.66421508789062,35.083457946777344
2020-07-30,93.50332641601562,183.75999450683594,84.83716583251953,195.35365295410156,148.6371307373047,33.362342834472656
2020-07-31,103.29205322265625,185.42999267578125,84.50489044189453,196.41709899902344,148.54161071777344,33.5296745300293
2020-08-03,105.894775390625,185.63999938964844,84.03267669677734,207.46385192871094,147.79359436035156,33.665130615234375
2020-08-04,106.6019515991211,189.58999633789062,83.55175018310547,204.35009765625,149.20248413085938,34.637237548828125
2020-08-05,106.98837280273438,191.35000610351562,85.00331115722656,204.01478576660156,147.8980255126953,34.94002151489258
2020-08-06,110.72109985351562,193.88999938964844,85.02953338623047,207.28182983398438,148.72410583496094,34.77269744873047
2020-08-07,108.20376586914062,190.80999755859375,86.90081024169922,203.5740203857422,147.7327880859375,34.61333465576172
2020-08-10,109.77648162841797,190.14999389648438,88.0025863647461,199.52134704589844,147.0718231201172,35.46592330932617
2020-08-11,106.51174926757812,179.94000244140625,90.78328704833984,194.85543823242188,145.3238983154297,35.83245086669922
2020-08-12,110.05158996582031,179.10000610351562,90.01380157470703,200.42193603515625,144.00209045410156,35.8243293762207
2020-08-13,111.99922180175781,183.3300018310547,89.5153579711914,199.95249938964844,142.462890625,34.94680404663086
2020-08-14,111.89942932128906,182.5399932861328,89.55034637451172,200.1440887451172,141.90625,35.10118865966797
2020-08-17,111.60726928710938,186.5,87.18938446044922,201.46624755859375,142.26278686523438,34.64616775512695
2020-08-18,112.53727722167969,188.17999267578125,85.97393035888672,202.6255340576172,143.28028869628906,34.47553634643555
2020-08-19,112.67848205566406,182.24000549316406,86.17504119873047,201.39622497558594,142.3845672607422,34.09364700317383
2020-08-20,115.17877197265625,183.5,85.14322662353516,206.08297729492188,143.67160034179688,33.57362365722656
